statecode,countycode,v153_numerator,v153_denominator,v153_rawvalue,v153_cilow,v153_cihigh
08,037,14545,22058,0.659397950856832,0.6307076337654558,0.6880882679482081
08,039,9507,10004,0.9503198720511795,0.9383723039896987,0.9622674401126603
08,041,192232,290190,0.6624349564078708,0.6549256171215316,0.6699442956942099
08,043,13595,17976,0.7562861593235425,0.7338104752472874,0.7787618433997976
08,045,16292,23404,0.6961203213125962,0.6692987036546495,0.7229419389705428
08,047,2732,3122,0.8750800768737989,0.8062477322606791,0.9439124214869186
08,049,5489,7475,0.734314381270903,0.6628519788191558,0.8057767837226502
08,051,5673,8494,0.6678832116788321,0.615251751023735,0.7205146723339293
08,053,389,511,0.761252446183953,0.6689309856621681,0.853573906705738
08,055,2328,3100,0.7509677419354839,0.7233874041740753,0.7785480796968924
08,057,468,658,0.7112462006079028,0.6106758343967043,0.8118165668191013
08,059,170969,241735,0.7072579477527045,0.7003500675170298,0.7141658279883791
08,061,402,585,0.6871794871794872,0.6107777082591251,0.7635812660998492
08,063,2103,2896,0.7261740331491713,0.684195429609453,0.7681526366888896
08,065,2284,3020,0.7562913907284768,0.7252886331999432,0.7872941482570105
08,067,17292,24378,0.7093280826975141,0.6859854880005747,0.7326706773944536
08,069,98737,154232,0.6401849162300949,0.6315348801481584,0.6488349523120314
08,071,4466,6513,0.6857055120528175,0.6611779888628717,0.7102330352427633
08,073,1414,1971,0.71740233384069,0.6585668464976092,0.7762378211837707
08,075,5439,8203,0.6630501036206266,0.6223959899352977,0.7037042173059554
08,077,47707,65830,0.7246999848093575,0.7110417241698532,0.7383582454488617
08,079,269,386,0.6968911917098446,0.6156402412991577,0.7781421421205315
08,081,3738,5390,0.6935064935064935,0.6368965651384445,0.7501164218745425
08,083,8591,11269,0.7623569083325938,0.7255924149310253,0.7991214017341624
08,085,13623,18069,0.7539432176656151,0.7286371352061302,0.7792493001251001
08,087,7453,11069,0.6733218899629596,0.6388316945188197,0.7078120854070995
08,089,5229,7584,0.6894778481012658,0.6504434124231812,0.7285122837793504
08,091,2165,2623,0.825390773922989,0.7841941626816282,0.8665873851643497
08,093,7750,8988,0.8622607921673342,0.8384877755726191,0.8860338087620493
08,095,1403,1952,0.71875,0.6600569682307609,0.7774430317692391
08,097,5790,9215,0.6283233857840478,0.5889181808335482,0.6677285907345474
